ref_hash,preds
1211762773463853342_sc,152853.89
5717156830829762640_sc,167897.45
8416376592528774854_sc,869339.8
4633915623417270520_sc,40044.41
5501024840833174053_sc,1710605.0
4318446050574794498_sc,1462.8218
2189075723987991403_sc,93200.836
4252969445703177395_sc,84427.48
2428933926907806681_sc,1734739.6
7569176142671726567_sc,1722541.9
7747880491985213245_sc,124862.73
8131123943718296475_sc,62236.37
8179585327895110062_sc,164272.3
5424407213365363651_sc,1719305.5
8835437429245168188_sc,93417.0
7806491062639292433_sc,99883.28
4964619583697803919_sc,8424.0625
4554383004828008425_sc,1736733.4
2067271181802369097_sc,1717853.4
5014804883875957281_sc,93725.47
7873446699198609820_sc,13299.636
1404861661460340504_sc,862340.7
8111410739293152339_sc,72158.4
5072117748085887991_sc,1726091.4
3188839744698712472_sc,67071.38
2375005680754961846_sc,115140.15
4049725944833702908_sc,144323.14
8259989633064153500_sc,1720867.1
5046054737270267356_sc,78317.88
1284013102866426060_sc,1728273.9
8880315096468906587_sc,6120.9395
3352687299838224527_sc,1722986.4
4841067377418386795_sc,1719970.9
7984342889840228962_sc,1724691.9
7508550260509899319_sc,170796.17
7700075578648405982_sc,157870.98
2253243953486361776_sc,73304.03
1831909459948479353_sc,1723475.4
7140527782896564454_sc,1730172.5
7051617051944943775_sc,97173.336
4012029066047485579_sc,14624.745
5719360955927872395_sc,3637.6458
7802600040377634152_sc,99091.336
8630507826957735904_sc,1712903.4
1432407826859382093_sc,91030.836
7402258665744686541_sc,93782.09
8586026732213449415_sc,66771.96
354359849973970314_sc,8736.346
8502961535552381145_sc,866815.06
2017348255394402439_sc,1708825.5
2740141013092930198_sc,99604.02
5951760116727875754_sc,941001.7
1232370868339233698_sc,1732184.5
5647415849617460413_sc,104281.41
2518888891846124010_sc,47010.855
4176617046768474868_sc,62144.043
6710020567964778787_sc,1729338.5
1387424029012076338_sc,100154.16
6811677566095033136_sc,135339.31
1891624143095568770_sc,1700417.9
8775939938418866007_sc,113506.71
8724510554822222535_sc,81687.22
7908078493983171221_sc,13593.832
3798757310366003008_sc,1730806.1
6954914249305063248_sc,1726913.6
3948131595705718546_sc,167440.23
341169708399966300_sc,1723970.6
3544794404303463964_sc,68713.64
7862522943011746189_sc,73320.38
4302456092912020076_sc,19414.092
8212122773409788294_sc,80089.555
4359652304289373874_sc,93717.19
1655664879847252459_sc,60630.53
7815922114285144527_sc,92382.75
449748107944571976_sc,156797.67
1169814037160875971_sc,152424.0
7342373567121168977_sc,100438.336
1088959260941223456_sc,102620.77
7703854645792131551_sc,1705578.5
3418556923408688886_sc,57916.56
2177525776889912503_sc,79350.234
2202815490140685087_sc,1718494.1
71481186390378878_sc,1700833.4
3095506200029284474_sc,113322.57
3691040734828176502_sc,79667.91
6060293465941698358_sc,136385.58
5555368086230759699_sc,44073.08
3977751453698772546_sc,25007.354
8389277643818274533_sc,50782.88
7614492688650607376_sc,1715312.0
5044664949049887895_sc,1711677.6
1230635745471490648_sc,1716438.4
6781949488684405235_sc,24169.037
9086363616202470689_sc,1732532.9
4257075818558217590_sc,134680.7
4256524540982499753_sc,1721295.6
7248667951758308907_sc,1729653.9
2955356435274844852_sc,79945.65
1057636670150489450_sc,19998.209
7803232017734250272_sc,158847.55
7784309473416744978_sc,1712686.6
2504267070812664987_sc,56610.418
8608499669934688836_sc,1729873.6
8839362359004199584_sc,874106.3
8171675224393160939_sc,99133.01
5292365149899135266_sc,66347.21
7264211441308779753_sc,81457.97
4024647128908673393_sc,1727045.9
3191425927301696770_sc,901154.5
2962497817562454626_sc,3355.703
1452195431222666766_sc,1725413.6
5096281585093721933_sc,1712810.0
7906444919984353187_sc,2752.575
7498152827686923510_sc,1725365.1
2754645090038867217_sc,52490.28
6070077630587629644_sc,90620.84
7485772458957945628_sc,931596.0
502996892041249798_sc,40393.504
3438603172489256650_sc,1724846.4
2137295872040900300_sc,76986.6
202295578026420497_sc,106583.586
780178377098916880_sc,140217.7
5332434404805632112_sc,1712955.5
8777074573555445329_sc,1708059.6
1368124270528296307_sc,1725260.4
5616303810447355671_sc,888524.5
4376958240092982874_sc,1718354.6
7410374212332429276_sc,1710801.6
603284940268221959_sc,1720103.4
6201978539767706133_sc,1728603.4
8448231068349906235_sc,1714881.5
2704975895987260472_sc,1698577.0
8918444674952637332_sc,101877.625
1526145926492585018_sc,143473.88
1263101972900779746_sc,20253.93
2549121200229248711_sc,152491.52
1766702470917325946_sc,875229.2
4455698861758267507_sc,47005.656
2689310689100525788_sc,142350.27
6923572474083440503_sc,1727517.6
2046971300530098205_sc,1729216.9
3858647456211485580_sc,78429.98
3898612561448221827_sc,166156.25
5205145754484326140_sc,1720620.4
509901177907043191_sc,79700.74
5733529887550930863_sc,914786.5
852081417077714881_sc,941557.44
3922064842983358406_sc,1700054.4
7791479900215100364_sc,1721792.6
2193801739524192456_sc,74436.19
3402526860167765156_sc,1723268.6
5718618206778538730_sc,1713113.0
3377413835029486196_sc,156680.45
5449112509102452520_sc,900277.06
230376266386003801_sc,109523.02
3322764133625461811_sc,23937.174
3452074044610502120_sc,72486.01
3431630528767341714_sc,1729105.6
6386193529382932702_sc,48960.97
3188846476073992108_sc,113857.586
9201036885680818355_sc,44249.832
2225452013244337995_sc,939902.56
4016943039343931913_sc,1717620.9
6841866665040822839_sc,1709630.6
975555830420518250_sc,152227.81
7928044199341364578_sc,126177.37
8731833408688027691_sc,911190.94
4727739429450027065_sc,122283.37
3069034879822134014_sc,56957.027
3703936618253217614_sc,67374.05
2394009081420653961_sc,898801.0
7772093060240925477_sc,1707339.4
2707546306178523125_sc,71555.07
2536151446100853346_sc,93270.75
348369854203732923_sc,1728170.4
7503192968295977318_sc,115415.52
4300842502126227991_sc,1725329.0
8151485584591291843_sc,147330.48
3694070362624904109_sc,52157.625
8313885668133042546_sc,1699192.6
1687525016302062838_sc,71409.93
198940540876372896_sc,32122.68
5785790350679741802_sc,38239.027
4894127813754780467_sc,81217.945
3930780767671462079_sc,1731140.1
2062379489389200853_sc,170251.42
5231392215799650442_sc,877087.8
675815950493500183_sc,1727340.9
2566036752282293516_sc,170429.16
4173908255035295561_sc,1727265.4
2139681407797465264_sc,106878.71
2042309671961797114_sc,890700.7
9216951556131487363_sc,16995.13
2066711383216645926_sc,156708.94
358782179274824616_sc,1675898.6
7733400015379311854_sc,161566.5
2970238510481703473_sc,20374.582
3321352258549476670_sc,109633.5
1042347418686699787_sc,164305.33
1146179236361211131_sc,79945.65
5573480039529466090_sc,11093.147
5810114366918664628_sc,43267.69
8111700881371772490_sc,92428.79
861845309564239667_sc,1723214.6
2379912675907041709_sc,57406.625
4606503538144862510_sc,59017.855
3394424462556199356_sc,897886.75
8027682906643343732_sc,30325.432
3497813284338296244_sc,1727806.0
718297949425281677_sc,9153.733
36120251565496683_sc,26748.209
8315858714799530940_sc,1719225.9
3872872200645249527_sc,939786.8
678165751667751035_sc,1713298.1
4690819891559747624_sc,16290.367
7283112198327655779_sc,99065.336
8581324057884866487_sc,169459.2
7103746604318592249_sc,83908.42
362726413747190614_sc,68075.625
6258028802858736978_sc,1701461.4
3299395964954860860_sc,1724190.6
7640502552630076769_sc,72136.49
7732510994444834353_sc,70794.0
2974048811005017683_sc,64470.8
2341626162745982021_sc,907154.0
8155247410406457442_sc,108337.35
8974472003595040258_sc,1728259.6
2376363482785898156_sc,128854.055
167717976953562977_sc,90996.79
1177901461365025660_sc,114132.664
3048841575432445548_sc,8454.244
4444140276802040686_sc,15208.191
2142359867361003626_sc,154684.02
7151703576627272002_sc,1718062.0
5230120513409548742_sc,168474.28
1033910435397666853_sc,19556.422
7380407914277943424_sc,861185.8
3756300097913660739_sc,20457.635
4734850127915537354_sc,168445.33
8389638781824240076_sc,12797.219
1674549490778043491_sc,153935.8
546068156151746167_sc,93864.96
3303100524646550666_sc,883664.25
2110360617293635774_sc,102473.9
1336705048884020110_sc,80583.03
3079980476786375956_sc,92505.98
2519653635115702785_sc,51675.875
6433727955178306360_sc,891946.0
7086896771425437964_sc,1716489.4
4957164940841857160_sc,1731016.9
7807021492842253177_sc,78874.88
1487208125304660883_sc,67600.51
166573503683939854_sc,83176.88
3814540385752703157_sc,1721495.6
2128903445349910611_sc,37402.52
8410495731216514367_sc,154485.2
7024044254327712763_sc,1726828.9
6176868506304972379_sc,154256.69
8284914145559576097_sc,1707523.5
5652828894247133730_sc,1705929.0
9083376591180419619_sc,78327.695
7547137785118558589_sc,2692.4026
4528280629531990709_sc,1724627.0
1700114004206103365_sc,89403.24
7895595294413811416_sc,142822.08
7011803733727411689_sc,1732295.9
2965421613970707951_sc,1704079.6
1881197635799711706_sc,133264.44
4557576831131570028_sc,1723437.9
9093091808069227918_sc,49048.926
9032270263539849439_sc,97774.32
5638563588682237187_sc,122828.43
6538807023307428729_sc,1720588.6
7597025304654155033_sc,1728508.4
4432484660386738356_sc,95974.88
8959283245238639963_sc,83822.84
2275157525947588663_sc,80210.49
5673343344384579140_sc,91862.336
7139128202696029777_sc,153319.39
8663152049820171874_sc,87002.664
7674535902096738024_sc,143042.77
123073532317911459_sc,91486.19
7279007280438191560_sc,1733522.4
7406479986315462916_sc,90096.69
4865934182750865848_sc,1723527.0
8648299495291149727_sc,1712205.0
9172609554016162375_sc,73535.68
249347211526403940_sc,9085.835
3211788354386394983_sc,896325.25
4855563464835272467_sc,902634.7
7928650853925485402_sc,108053.69
5286777534484092191_sc,73505.1
2144393001402458634_sc,1732133.0
7160520043561534886_sc,68283.54
5786482383311011933_sc,140729.39
4462577004573186432_sc,1641988.9
5401634267820252017_sc,134486.92
6413438693439491119_sc,57240.543
4535620892579429952_sc,61264.01
7696422753252320158_sc,100084.71
7177797287957540551_sc,99903.78
5961363717633701642_sc,110096.22
4627312597951656125_sc,99899.99
5469463708109204172_sc,128189.75
5026439075982060862_sc,1700107.6
2669184566473103850_sc,67804.57
143577924336189583_sc,891297.44
6884150746981501568_sc,78329.57
3279233465470576695_sc,1721712.6
4864284020754153474_sc,157500.8
5586469452826860906_sc,17167.807
7443928465392337280_sc,1707120.1
5482364689152402931_sc,147604.75
4602516152932359416_sc,58402.613
3846953020935305093_sc,81562.16
5050902506079369958_sc,142128.14
790061891188773215_sc,2839.3271
34625872980369569_sc,33034.44
7163667875737905069_sc,1659960.1
8622122017064861389_sc,909664.3
4160065619209257304_sc,91030.836
6100998942123494128_sc,102620.77
4780955005801828593_sc,152882.92
7702966782675618004_sc,1735290.9
4303738748312359092_sc,13626.055
5800993858455542130_sc,5670.4336
2648584437400606868_sc,-2039.3878
5059570474221009576_sc,19186.64
5173422376325674797_sc,79563.92
4807940837576820434_sc,12262.276
8337974091201381745_sc,155306.7
1023459362335445774_sc,1733872.4
4991684726981030082_sc,1731154.6
3854004942720193931_sc,4961.646
3872813520953737920_sc,7349.6094
2290162163902348631_sc,84230.85
8151670857208251902_sc,1725114.6
7307549899390513436_sc,7133.254
2861869182274968561_sc,38408.605
8738499802943425903_sc,47119.41
8713287412271358474_sc,947398.7
4136057585529504426_sc,1732208.6
6091760642520041571_sc,119834.93
1922131607662239337_sc,83961.74
2448498341197694274_sc,82866.336
8517981393343711200_sc,8403.303
4722813067083933376_sc,26354.334
8965230107743436380_sc,159330.77
6529865957981932964_sc,95387.06
7539413935487635858_sc,74408.37
3708941355382379009_sc,63345.855
229738395088166232_sc,903967.25
1433758090173114084_sc,83887.0
3052879836357047142_sc,1716373.0
7483455001539983885_sc,1350238.4
5972824360105803830_sc,5154.607
286428565795913773_sc,894399.7
4511609155638905210_sc,883937.56
526071739136638567_sc,20354.096
4107513561022309372_sc,1712083.6
2740626453174447363_sc,1725417.1
2528384092167274287_sc,1714967.4
4523706683661256163_sc,11531.641
7466099726537045847_sc,1725408.1
909072389772292002_sc,30063.797
5901065275499758243_sc,152276.92
2740435802788983860_sc,66248.27
2616573476647358082_sc,70577.63
189947787331622256_sc,1724069.6
821016433039616425_sc,124471.914
1326816085921770576_sc,895032.94
907389797604456196_sc,1727528.1
7943782977020877032_sc,141733.92
2849319669421897228_sc,128533.62
1199727402290955088_sc,58268.87
3887279815921958425_sc,44302.457
5348984486508036393_sc,-1203.4735
3848969054653135115_sc,82336.01
5051436676257510227_sc,53971.36
6370379672110498088_sc,901844.3
6458835949869138787_sc,92277.81
6303634336503069226_sc,167716.19
2217834642999391585_sc,1675614.4
7616508299957555425_sc,128163.77
124518422688858176_sc,1726629.5
7412744983457786345_sc,1708212.9
1192497884773695741_sc,1682610.5
6452664122455333404_sc,5265.857
5617933247709062590_sc,158847.55
4516622724368266125_sc,133752.73
4520091090732289663_sc,97676.51
6664467958940072766_sc,8875.927
7868045798364013866_sc,7523.2007
580737964485759877_sc,76840.44
870223046207720950_sc,154687.33
2646432125966219229_sc,78190.805
6032861409729441456_sc,1730467.9
4745002353258053485_sc,898949.7
7026297796714483011_sc,159040.61
1914444703043848640_sc,121091.41
8958965798232312496_sc,1720628.9
460695482151501570_sc,168530.0
4154672984392490292_sc,152336.17
854343133339091877_sc,1722708.0
6682518900692430240_sc,157506.44
296008424199397315_sc,884802.7
1387598569113791284_sc,72320.055
1404442650685316047_sc,1723086.0
7794336258966496587_sc,925772.0
4389862727940916499_sc,102406.21
8000996647169911012_sc,1738323.6
8786219296130747381_sc,83723.48
5872966769777781843_sc,84520.21
4537968293075701050_sc,162042.61
7826160496763121570_sc,908056.5
7561784593736912054_sc,1690409.9
8425943733786527733_sc,102307.625
4686328492433052007_sc,107402.23
1895207496635583344_sc,1727186.1
4441364417104771910_sc,55499.984
6123466367510008006_sc,57940.832
931218011085047182_sc,99844.375
6282586487594038222_sc,136840.38
6560825010560812741_sc,66303.19
6313227232749947799_sc,12734.544
7439103832545953961_sc,1734296.9
4820339196784890704_sc,162173.38
607009418205042521_sc,905852.3
8863757283594500587_sc,58093.688
751268310070493653_sc,1707154.0
3927073471263983597_sc,141366.55
2475866552701433631_sc,115537.195
8108669842460634647_sc,150766.0
6280334486304379956_sc,170839.67
4510694148820460509_sc,865865.7
3492266085597716578_sc,29967.594
7199998323150088827_sc,47241.254
4620270229034312237_sc,12541.5205
4716504861000234029_sc,155522.14
8409686234805146529_sc,75206.01
6438274447432353257_sc,77009.13
362713533035589844_sc,155856.78
8453463394891634097_sc,4046.1785
6407025284268117322_sc,155366.4
4623274812063066420_sc,69747.43
2418848284568810431_sc,1572392.6
3484255512368941950_sc,883103.8
4694254891998698738_sc,166800.62
1691134367503267287_sc,104004.18
3212358325781697680_sc,169132.55
1883983027389460148_sc,1723740.5
5578301838551176328_sc,1668896.0
7293968802701725088_sc,158583.58
6998398510364659382_sc,890566.94
9170010768425644208_sc,871275.0
7641960036169129341_sc,1708902.4
2266309919839620224_sc,21116.814
831665876954619133_sc,91788.98
8167825606583591988_sc,1713634.0
920270600925069271_sc,84363.22
8927103350273923213_sc,1708433.0
4081141866859589154_sc,98335.72
7848186846694812971_sc,937506.3
679022174953641582_sc,21553.568
5042012281467419678_sc,123383.9
6030221895255243415_sc,49274.73
2575855845403581859_sc,1728890.1
7703348061185329090_sc,50988.41
3069548593756955220_sc,115468.055
8836927503890930544_sc,1709605.6
53891908085269313_sc,1721934.6
6339439024740936143_sc,1722698.1
7639045569746305328_sc,48858.734
6996858816240637275_sc,127034.125
1272838870905747423_sc,1723177.6
9189154042676203613_sc,72474.305
6010328866055613918_sc,95844.21
1880825856266557954_sc,20227.959
4653357576139916043_sc,99133.01
7954320889887806402_sc,85084.77
5874971139284215697_sc,73410.26
5222410645607260556_sc,157361.64
3790094935956950381_sc,10828.067
2657577977447765568_sc,160372.48
8480257813485741827_sc,1710437.6
6788512668666349494_sc,169418.67
888901851507269570_sc,19998.209
1506885421230809107_sc,56546.297
1604589255469262811_sc,103117.02
6527076779443593059_sc,155773.2
499550017663461779_sc,39165.29
5450216212393480026_sc,103682.35
1755426006790769634_sc,1712790.4
3339771883217977481_sc,93270.12
6997395771987469531_sc,1729819.5
5590025877012143533_sc,75856.32
6940544412571288555_sc,1721087.0
805995145540936986_sc,1728441.4
8232329745643753712_sc,66808.336
1354407902570949051_sc,1719356.4
6285869764633361805_sc,92930.43
5910179753005513096_sc,949260.7
7297174877045484720_sc,1719004.0
6545803176320126217_sc,90218.09
7664506163185651854_sc,65720.88
8121590870693901849_sc,69496.39
2598056685335654320_sc,1716040.4
4140746321407749489_sc,142736.25
5670019597612491093_sc,1720621.1
2389276155558200944_sc,943112.3
8130300802126065925_sc,145224.86
3524331134989787659_sc,64034.387
1248091200236711465_sc,1725457.1
6151775724459097442_sc,1725914.0
944718284860838254_sc,51016.355
1914267672326291012_sc,56177.66
4919558163111370676_sc,8887.782
253463448594432977_sc,97438.1
6676214102100617752_sc,6839.194
1409402517419137898_sc,36336.48
